ID,BRF,Name,Device,Test Data,Steps,Expected
QC-277,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · iOS,iOS,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-278,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · Roku,Roku,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-279,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · AAF,AAF,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-280,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Honduras · WEB,WEB,"País: Honduras
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-281,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Android TV STV,Android TV STV,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-282,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Fire TV,Fire TV,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-283,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Consolas,Consolas,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-284,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Android,Android,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-285,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Windows/XBOX,Windows/XBOX,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-286,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · tvOS,tvOS,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-287,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · iOS,iOS,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-288,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · Roku,Roku,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-289,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · AAF,AAF,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-290,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Nicaragua · WEB,WEB,"País: Nicaragua
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-291,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Costa Rica · Android TV STV,Android TV STV,"País: Costa Rica
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-292,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Costa Rica · Fire TV,Fire TV,"País: Costa Rica
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-293,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Costa Rica · Consolas,Consolas,"País: Costa Rica
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-294,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Costa Rica · Android,Android,"País: Costa Rica
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
QC-295,BRF-17928,Realizar baja del canal ESTRELLA TV HD · Costa Rica · Windows/XBOX,Windows/XBOX,"País: Costa Rica
Canal: ESTRELLA TV HD
Frecuencia: 1104
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ESTRELLA TV HD"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 1104.","1. ESTRELLA TV HD (1104) no se muestra en la grilla de programación.
2. ESTRELLA TV HD (1104) no se muestra en el mosaico de canales.
3. ESTRELLA TV HD no aparece como resultado de búsqueda.
4. ESTRELLA TV HD (1104) no se muestra en el carrusel de canales de TV en vivo.
5. ESTRELLA TV HD (1104) no se muestra en ningún carrusel de categoría.
6. La frecuencia 1104 correspondiente a ESTRELLA TV HD no está presente en Claro video."
